date,product_id,price,units_sold,holiday,competitor_price,promotion,stock_level,store_location,season
03-02-2024,1031,45.51389,98,0,48.56,0,234,New York,Fall
04-02-2024,1031,45.55766,85,0,43.24251,0,459,New York,Summer
05-02-2024,1031,47.59917,27,0,49.97121,0,282,New York,Fall
01-01-2024,1031,46.27177,17,0,50.26157,0,237,Los Angeles,Spring
02-01-2024,1031,48.35674,91,1,46.76135,0,84,Los Angeles,Spring
03-01-2024,1031,49.2764,77,0,49.66568,0,426,Los Angeles,Summer
04-01-2024,1031,46.19709,39,0,43.70873,1,55,Los Angeles,Spring
05-01-2024,1031,48.10129,67,0,42.8212,0,477,Los Angeles,Winter
06-01-2024,1031,47.74353,31,0,50.89601,0,166,Los Angeles,Spring
07-01-2024,1031,47.43412,34,0,43.4608,0,297,Los Angeles,Fall
08-01-2024,1031,49.26494,82,0,50.75725,0,57,Los Angeles,Winter
09-01-2024,1031,46.6887,76,1,50.93707,0,353,Los Angeles,Summer
10-01-2024,1031,47.29364,27,0,48.12296,0,346,Los Angeles,Fall
01-01-2024,1031,48.71722,82,0,49.87342,0,489,Chicago,Summer
02-01-2024,1031,47.74841,94,1,42.74019,0,428,Chicago,Winter
03-01-2024,1031,47.66043,37,0,51.742,0,154,Chicago,Winter
04-01-2024,1031,46.56102,85,1,44.83699,0,467,Chicago,Summer
05-01-2024,1031,48.72955,23,0,49.46236,0,418,Chicago,Summer
06-01-2024,1031,47.69989,64,1,42.83569,1,130,Chicago,Fall
07-01-2024,1031,47.25356,46,0,51.84167,1,416,Chicago,Winter
08-01-2024,1031,45.41772,29,0,48.14928,0,203,Chicago,Winter
09-01-2024,1031,46.02203,41,0,46.80426,0,229,Chicago,Fall
10-01-2024,1031,48.68019,86,1,42.66038,0,363,Chicago,Spring
11-01-2024,1031,49.22253,69,0,52.12105,0,488,Houston,Spring
12-01-2024,1031,47.10581,96,0,49.30688,0,250,Houston,Winter
13-01-2024,1031,46.78232,37,0,46.36069,0,89,Houston,Fall
14-01-2024,1031,48.33653,51,0,44.2078,0,234,Houston,Summer
15-01-2024,1031,48.02906,76,0,47.25398,0,93,Houston,Summer
16-01-2024,1031,47.30352,39,0,51.58562,1,189,Houston,Winter
17-01-2024,1031,48.91989,69,1,45.76935,1,192,Houston,Spring
18-01-2024,1031,47.14664,22,1,49.68252,0,169,Houston,Winter
19-01-2024,1031,48.6579,37,0,48.60285,0,476,Houston,Fall
20-01-2024,1031,48.01597,36,0,47.63569,1,347,Houston,Spring
21-01-2024,1031,49.18976,96,0,51.04882,1,115,Phoenix,Summer
22-01-2024,1031,45.88487,11,0,45.7499,0,229,Phoenix,Fall
23-01-2024,1031,48.81747,13,0,49.54701,0,445,Phoenix,Spring
24-01-2024,1031,47.72127,75,0,51.11828,0,290,Phoenix,Winter
25-01-2024,1031,48.66523,45,0,47.18977,0,366,Phoenix,Winter
26-01-2024,1031,45.3454,30,0,51.16436,1,358,Phoenix,Summer
27-01-2024,1031,45.94981,13,0,50.2718,0,272,Phoenix,Winter
28-01-2024,1031,48.54125,61,0,47.76739,0,204,Phoenix,Summer
29-01-2024,1031,46.47582,45,1,47.65493,0,365,Phoenix,Spring
30-01-2024,1031,47.46098,36,0,44.1186,0,278,Phoenix,Winter
31-01-2024,1032,35.03482,12,1,35.72341,0,117,New York,Winter
01-02-2024,1032,34.786,70,0,31.82868,0,278,New York,Spring
02-02-2024,1032,34.73536,58,1,29.95383,0,286,New York,Winter
03-02-2024,1032,33.55657,81,0,37.59993,0,217,New York,Winter
01-08-2024,1032,34.06918,10,0,31.60209,1,299,New York,Winter
02-08-2024,1032,34.39566,71,0,30.91508,0,227,New York,Spring
03-08-2024,1032,33.73411,47,0,35.311,0,202,New York,Fall
04-08-2024,1032,32.04045,85,0,30.76626,0,358,New York,Fall
05-08-2024,1032,31.93669,48,0,37.21092,0,376,New York,Winter
06-08-2024,1032,32.65247,66,0,37.99844,1,443,New York,Fall
01-09-2024,1032,35.03141,93,0,33.45977,1,63,Los Angeles,Summer
02-09-2024,1032,31.33676,38,0,29.47917,1,67,Los Angeles,Winter
03-09-2024,1032,32.18451,57,0,37.99685,0,329,Los Angeles,Winter
04-09-2024,1032,34.4272,75,0,28.9052,1,209,Los Angeles,Winter
05-09-2024,1032,34.11554,50,0,28.31589,0,60,Los Angeles,Winter
06-09-2024,1032,33.23944,44,0,31.46531,0,413,Los Angeles,Summer
01-12-2024,1032,33.88018,80,0,33.26829,0,305,Los Angeles,Winter
02-12-2024,1032,32.83267,15,0,35.39582,1,437,Los Angeles,Summer
03-12-2024,1032,33.63462,18,1,36.05228,0,55,Los Angeles,Winter
04-12-2024,1032,32.01119,36,1,35.38223,0,252,Los Angeles,Fall
05-12-2024,1032,34.69127,34,0,35.89767,0,304,Chicago,Winter
06-12-2024,1032,32.79051,31,0,30.52177,0,81,Chicago,Spring
01-08-2024,1032,32.77423,21,1,31.21618,0,418,Chicago,Winter
02-08-2024,1032,34.27979,23,0,37.36894,0,365,Chicago,Spring
03-08-2024,1032,31.64262,32,1,37.95984,1,416,Chicago,Fall
04-08-2024,1032,34.53196,75,0,31.55711,1,73,Chicago,Spring
05-08-2024,1032,35.08634,19,0,35.80585,0,305,Chicago,Fall
06-08-2024,1032,32.36471,60,0,29.51507,0,269,Chicago,Winter
07-08-2024,1032,31.64436,60,0,33.53337,1,144,Chicago,Spring
08-08-2024,1032,33.47653,23,0,29.013,0,205,Chicago,Summer
09-08-2024,1032,32.76752,22,0,29.7288,0,492,Houston,Fall
10-08-2024,1032,31.22002,29,0,35.17942,0,315,Houston,Summer
11-08-2024,1032,33.65577,71,1,35.92232,0,465,Houston,Winter
12-08-2024,1032,32.16359,19,0,31.14135,1,97,Houston,Summer
13-08-2024,1032,32.56097,80,0,36.87102,1,483,Houston,Winter
14-08-2024,1032,31.68328,76,0,30.62965,0,490,Houston,Spring
15-08-2024,1032,32.12013,58,0,37.92222,1,214,Houston,Fall
16-08-2024,1032,32.48746,21,0,37.59553,0,171,Houston,Winter
17-08-2024,1032,34.27908,99,1,31.30089,0,68,Houston,Winter
18-08-2024,1032,33.78128,49,0,32.53273,0,121,Houston,Fall
19-08-2024,1032,31.49774,31,1,28.79672,1,195,Phoenix,Spring
20-08-2024,1032,34.35134,40,0,28.20852,0,214,Phoenix,Winter
21-08-2024,1032,32.41256,25,0,33.58023,0,183,Phoenix,Fall
22-08-2024,1032,31.4867,30,1,28.91297,0,213,Phoenix,Spring
23-08-2024,1032,34.75231,62,0,30.94391,0,373,Phoenix,Fall
24-08-2024,1032,32.61174,77,0,33.41069,0,497,Phoenix,Summer
25-08-2024,1032,34.51247,29,0,31.42945,1,393,Phoenix,Spring
26-08-2024,1032,31.97721,40,0,31.27593,0,91,Phoenix,Spring
27-08-2024,1032,34.43418,19,0,34.27717,0,298,Phoenix,Fall
28-08-2024,1032,32.13836,89,0,29.52883,0,290,Phoenix,Summer
29-08-2024,1033,46.81614,55,0,42.35312,0,111,New York,Summer
30-08-2024,1033,44.47689,72,0,43.3042,1,152,New York,Summer
31-08-2024,1033,46.05639,83,0,42.45655,0,448,New York,Winter
01-09-2024,1033,46.82793,18,0,40.37005,0,367,New York,Winter
02-09-2024,1033,43.7618,97,0,41.59828,0,350,New York,Spring
03-09-2024,1033,44.40377,30,0,46.94589,1,371,New York,Summer
04-09-2024,1033,44.45247,85,1,44.42667,0,232,New York,Fall
05-09-2024,1033,46.31015,24,0,41.19416,1,190,New York,Summer
06-09-2024,1033,45.07694,33,1,48.12886,0,441,New York,Spring
07-09-2024,1033,44.31748,31,0,44.41051,0,392,New York,Summer
08-09-2024,1033,43.4625,79,1,45.4749,0,166,Los Angeles,Fall
09-09-2024,1033,46.80317,46,0,45.99979,0,310,Los Angeles,Spring
10-09-2024,1033,43.71632,81,0,40.49042,0,54,Los Angeles,Summer
11-09-2024,1033,44.51788,32,0,49.69802,0,166,Los Angeles,Winter
12-09-2024,1033,46.20382,19,1,49.92519,0,403,Los Angeles,Summer
13-09-2024,1033,43.453,68,0,44.34286,0,327,Los Angeles,Spring
01-01-2024,1033,45.46746,81,0,49.45995,1,291,Los Angeles,Winter
02-01-2024,1033,46.90313,43,0,46.08915,0,295,Los Angeles,Spring
03-01-2024,1033,44.87583,49,0,45.67545,0,470,Los Angeles,Spring
04-01-2024,1033,44.09359,68,1,46.92396,0,446,Los Angeles,Winter
05-01-2024,1033,46.53604,16,0,50.10615,0,138,Chicago,Fall
01-02-2024,1033,44.55326,60,1,47.77634,0,198,Chicago,Winter
02-02-2024,1033,44.03608,48,0,48.08173,0,167,Chicago,Winter
03-02-2024,1033,43.38282,45,0,40.34183,0,182,Chicago,Summer
04-02-2024,1033,46.4583,15,0,49.49886,0,142,Chicago,Fall
05-02-2024,1033,44.17336,30,0,46.179,0,412,Chicago,Summer
01-01-2024,1033,44.22084,53,0,43.66472,0,460,Chicago,Spring
02-01-2024,1033,44.35016,41,0,49.98678,0,234,Chicago,Winter
03-01-2024,1033,44.28191,37,0,43.20178,1,210,Chicago,Fall
04-01-2024,1033,44.69201,14,0,49.59929,0,416,Chicago,Spring
05-01-2024,1033,44.51795,21,1,43.83508,1,146,Houston,Fall
06-01-2024,1033,47.21389,16,0,40.42602,0,64,Houston,Fall
07-01-2024,1033,44.08732,46,0,41.59126,0,188,Houston,Spring
08-01-2024,1033,43.31051,76,0,44.02138,1,193,Houston,Winter
09-01-2024,1033,44.1011,91,1,44.38387,1,243,Houston,Winter
10-01-2024,1033,46.30687,33,0,44.08838,0,187,Houston,Summer
01-01-2024,1033,46.45918,18,1,47.92983,1,340,Houston,Winter
02-01-2024,1033,43.28143,25,1,50.22372,1,130,Houston,Fall
03-01-2024,1033,43.79941,62,0,45.97866,1,292,Houston,Summer
04-01-2024,1033,45.03634,82,1,43.28403,0,404,Houston,Spring
05-01-2024,1033,45.39087,33,1,50.20358,0,444,Phoenix,Fall
06-01-2024,1033,44.34094,72,0,46.47188,0,72,Phoenix,Winter
07-01-2024,1033,44.09874,40,0,41.55216,1,65,Phoenix,Summer
08-01-2024,1033,46.5941,86,1,50.00236,1,109,Phoenix,Summer
09-01-2024,1033,43.48059,10,0,44.66618,0,70,Phoenix,Summer
10-01-2024,1033,46.3748,44,0,41.02156,0,348,Phoenix,Winter
11-01-2024,1033,45.08737,96,1,48.51401,0,83,Phoenix,Summer
12-01-2024,1033,43.65547,15,0,49.05868,1,90,Phoenix,Summer
13-01-2024,1033,45.24101,10,0,48.39174,0,321,Phoenix,Winter
14-01-2024,1033,44.93249,75,0,42.55344,0,420,Phoenix,Winter
15-01-2024,1034,30.13666,98,1,35.45481,0,409,New York,Fall
16-01-2024,1034,33.00781,30,0,27.06823,0,67,New York,Spring
17-01-2024,1034,33.77687,71,0,32.0136,0,135,New York,Winter
18-01-2024,1034,31.58141,38,0,30.83844,0,369,New York,Fall
19-01-2024,1034,31.19407,70,0,27.79473,1,430,New York,Winter
20-01-2024,1034,32.84113,50,1,30.93321,0,332,New York,Fall
21-01-2024,1034,32.2365,74,0,31.79108,1,93,New York,Fall
22-01-2024,1034,33.99128,18,1,28.31111,1,456,New York,Fall
23-01-2024,1034,31.88893,79,0,29.26438,0,298,New York,Fall
24-01-2024,1034,33.41972,81,0,32.90322,0,298,New York,Spring
25-01-2024,1034,30.27252,63,0,30.78219,0,275,Los Angeles,Spring
26-01-2024,1034,31.64148,61,0,27.86387,1,119,Los Angeles,Summer
27-01-2024,1034,32.24498,90,0,27.62214,1,227,Los Angeles,Winter
28-01-2024,1034,32.7018,61,0,35.4998,0,60,Los Angeles,Fall
29-01-2024,1034,31.09006,79,0,35.15444,0,376,Los Angeles,Spring
30-01-2024,1034,33.01281,85,0,30.81266,0,419,Los Angeles,Winter
31-01-2024,1034,33.30617,21,1,35.41198,0,249,Los Angeles,Spring
01-02-2024,1034,33.56834,44,0,35.22171,0,292,Los Angeles,Spring
02-02-2024,1034,30.76963,52,0,30.18746,1,399,Los Angeles,Winter
03-02-2024,1034,32.29864,59,0,29.98915,0,474,Los Angeles,Fall
01-08-2024,1034,32.59685,70,0,31.99762,0,313,Chicago,Winter
02-08-2024,1034,33.2189,12,0,35.01951,1,209,Chicago,Winter
03-08-2024,1034,31.37133,88,0,31.77648,1,191,Chicago,Spring
04-08-2024,1034,30.20758,49,0,30.92339,1,331,Chicago,Winter
05-08-2024,1034,31.88116,47,0,28.84496,1,216,Chicago,Spring
06-08-2024,1034,33.09,92,1,32.33068,0,65,Chicago,Spring
01-09-2024,1034,32.61794,97,0,30.34796,1,347,Chicago,Fall
02-09-2024,1034,32.01939,61,1,27.51159,0,376,Chicago,Winter
03-09-2024,1034,31.9526,20,0,30.05075,0,414,Chicago,Summer
04-09-2024,1034,31.60321,53,0,29.75337,0,466,Chicago,Spring
05-09-2024,1034,31.00497,27,0,31.03621,0,345,Houston,Winter
06-09-2024,1034,32.21484,56,0,32.91696,0,210,Houston,Spring
01-12-2024,1034,30.13347,51,1,34.08475,1,286,Houston,Fall
02-12-2024,1034,31.28928,37,0,28.94608,1,410,Houston,Fall
03-12-2024,1034,33.13352,40,0,29.79304,0,389,Houston,Summer
04-12-2024,1034,31.39152,48,0,33.08082,1,360,Houston,Winter
05-12-2024,1034,33.40666,47,0,29.11074,0,253,Houston,Fall
06-12-2024,1034,30.11782,67,0,31.34777,0,413,Houston,Fall
01-08-2024,1034,32.48245,84,0,27.8999,0,160,Houston,Winter
02-08-2024,1034,31.86962,32,1,32.02376,0,276,Houston,Winter
03-08-2024,1034,32.77189,10,0,33.50455,0,452,Phoenix,Summer
04-08-2024,1034,31.34215,11,0,31.18022,0,400,Phoenix,Winter
05-08-2024,1034,30.64974,10,0,30.76117,1,480,Phoenix,Spring
06-08-2024,1034,31.70433,11,0,33.6341,0,204,Phoenix,Summer
07-08-2024,1034,30.52803,85,1,29.76328,1,157,Phoenix,Fall
08-08-2024,1034,31.56776,34,0,29.50807,0,424,Phoenix,Fall
09-08-2024,1034,31.06826,34,0,35.47884,0,408,Phoenix,Fall
10-08-2024,1034,30.30992,36,0,36.70202,1,223,Phoenix,Spring
11-08-2024,1034,32.39613,82,0,34.29436,0,298,Phoenix,Summer
12-08-2024,1034,33.62129,93,0,34.5006,0,454,Phoenix,Fall
13-08-2024,1035,46.24582,34,0,44.98075,0,246,New York,Summer
14-08-2024,1035,42.9075,94,0,42.68224,0,485,New York,Summer
15-08-2024,1035,43.68855,42,0,44.06655,1,122,New York,Summer
16-08-2024,1035,44.18521,45,0,43.4318,0,94,New York,Winter
17-08-2024,1035,43.14217,78,0,48.83864,0,221,New York,Fall
18-08-2024,1035,45.86394,10,0,45.07388,0,267,New York,Winter
19-08-2024,1035,45.56185,48,1,47.48666,0,265,New York,Summer
20-08-2024,1035,44.37753,27,1,46.49362,0,240,New York,Spring
21-08-2024,1035,44.05012,32,0,42.74197,0,333,New York,Summer
22-08-2024,1035,44.23446,23,0,43.93426,1,353,New York,Winter
23-08-2024,1035,45.44537,19,0,46.53316,0,99,Los Angeles,Fall
24-08-2024,1035,45.98359,21,0,47.89847,1,59,Los Angeles,Summer
25-08-2024,1035,44.71604,79,0,48.21808,0,409,Los Angeles,Summer
26-08-2024,1035,44.90669,84,0,48.88502,0,113,Los Angeles,Summer
27-08-2024,1035,44.46139,31,0,42.16393,0,316,Los Angeles,Fall
28-08-2024,1035,43.58993,75,1,44.30344,0,414,Los Angeles,Winter
29-08-2024,1035,43.56793,43,0,47.79575,0,470,Los Angeles,Fall
30-08-2024,1035,43.00043,83,0,46.85537,1,161,Los Angeles,Spring
31-08-2024,1035,45.74983,97,0,47.38891,0,343,Los Angeles,Fall
01-09-2024,1035,43.83202,27,1,49.00004,0,277,Los Angeles,Fall
02-09-2024,1035,42.96164,30,0,43.39346,0,426,Chicago,Winter
03-09-2024,1035,43.79493,52,0,39.94169,0,484,Chicago,Spring
04-09-2024,1035,46.68996,64,1,43.62321,0,399,Chicago,Fall
05-09-2024,1035,44.38153,50,0,45.60757,0,320,Chicago,Spring
06-09-2024,1035,46.35836,45,0,48.15709,0,395,Chicago,Fall
07-09-2024,1035,44.28917,61,0,41.36813,0,57,Chicago,Winter
08-09-2024,1035,45.84375,63,0,48.63414,0,363,Chicago,Fall
09-09-2024,1035,46.39381,33,1,46.68313,1,447,Chicago,Summer
10-09-2024,1035,43.70369,78,0,42.69993,1,87,Chicago,Fall
11-09-2024,1035,44.2372,99,0,41.31761,1,142,Chicago,Winter
12-09-2024,1035,43.84836,22,0,41.90188,0,482,Houston,Winter
13-09-2024,1035,46.25888,72,0,41.95125,0,439,Houston,Winter
01-01-2024,1035,42.95442,63,0,42.63059,0,458,Houston,Spring
02-01-2024,1035,43.5729,72,0,42.40426,1,439,Houston,Winter
03-01-2024,1035,46.18067,25,0,40.73533,0,459,Houston,Summer
04-01-2024,1035,42.69561,63,0,46.42712,0,114,Houston,Spring
05-01-2024,1035,45.19326,42,0,45.56665,1,262,Houston,Summer
01-02-2024,1035,44.82912,35,0,49.06465,1,404,Houston,Fall
02-02-2024,1035,43.03903,86,1,42.49433,0,261,Houston,Summer
03-02-2024,1035,44.7317,16,1,47.40219,1,257,Houston,Spring
04-02-2024,1035,45.09658,15,1,42.48322,0,325,Phoenix,Winter
05-02-2024,1035,45.17815,23,0,47.82107,0,74,Phoenix,Winter
01-01-2024,1035,42.76973,72,0,48.32776,0,155,Phoenix,Winter
02-01-2024,1035,45.57235,98,0,40.51719,0,219,Phoenix,Fall
03-01-2024,1035,46.29795,14,0,46.2486,0,489,Phoenix,Spring
04-01-2024,1035,44.24594,61,0,47.38869,0,61,Phoenix,Spring
05-01-2024,1035,45.13671,40,1,45.95589,0,264,Phoenix,Winter
06-01-2024,1035,44.44781,37,0,42.0595,0,468,Phoenix,Spring
07-01-2024,1035,46.65425,46,0,46.72736,0,156,Phoenix,Spring
08-01-2024,1035,45.37877,79,1,41.89743,1,273,Phoenix,Winter
09-01-2024,1036,34.10001,85,0,35.45879,0,186,New York,Winter
10-01-2024,1036,37.81282,26,0,39.68585,0,448,New York,Winter
01-01-2024,1036,33.89704,40,0,35.60653,0,157,New York,Fall
02-01-2024,1036,34.0381,83,0,34.65828,1,455,New York,Spring
03-01-2024,1036,35.70342,13,0,33.08135,1,65,New York,Fall
04-01-2024,1036,35.574,17,0,40.03918,0,459,New York,Spring
05-01-2024,1036,35.61974,19,0,33.60739,0,276,New York,Summer
06-01-2024,1036,36.04773,17,0,33.91663,0,345,New York,Winter
07-01-2024,1036,36.69423,38,1,34.63239,1,89,New York,Fall
08-01-2024,1036,35.47548,46,0,36.91231,0,202,New York,Summer
09-01-2024,1036,34.84507,69,0,32.92049,0,350,Los Angeles,Winter
10-01-2024,1036,35.72348,35,0,38.92662,1,455,Los Angeles,Fall
11-01-2024,1036,36.53859,17,0,33.91146,1,86,Los Angeles,Summer
12-01-2024,1036,37.66867,54,0,39.69942,1,52,Los Angeles,Summer
13-01-2024,1036,36.97015,14,0,36.22315,0,291,Los Angeles,Winter
14-01-2024,1036,35.16632,94,1,39.47148,0,242,Los Angeles,Winter
15-01-2024,1036,36.27613,25,1,36.3506,0,481,Los Angeles,Fall
16-01-2024,1036,34.30595,66,0,36.3157,0,316,Los Angeles,Summer
17-01-2024,1036,35.39464,77,1,34.10561,1,266,Los Angeles,Spring
18-01-2024,1036,35.15237,90,1,36.07858,0,289,Los Angeles,Summer
19-01-2024,1036,35.45921,84,0,35.19118,0,206,Chicago,Summer
20-01-2024,1036,35.21144,43,0,36.39853,0,195,Chicago,Summer
21-01-2024,1036,35.42484,98,0,34.14274,1,424,Chicago,Summer
22-01-2024,1036,34.67392,89,0,36.57807,1,379,Chicago,Spring
23-01-2024,1036,35.79721,74,0,38.07992,1,293,Chicago,Fall
24-01-2024,1036,36.93908,10,0,39.83503,1,420,Chicago,Summer
25-01-2024,1036,35.72647,98,0,33.81246,0,476,Chicago,Winter
26-01-2024,1036,37.30939,27,1,35.68959,0,305,Chicago,Summer
27-01-2024,1036,34.13154,97,1,34.47258,1,214,Chicago,Winter
28-01-2024,1036,35.21981,25,0,36.91658,0,351,Chicago,Summer
29-01-2024,1036,36.34407,89,0,36.27971,0,420,Houston,Fall
30-01-2024,1036,36.17472,86,0,32.46685,0,397,Houston,Winter
31-01-2024,1036,36.65544,28,0,37.55359,0,166,Houston,Summer
01-02-2024,1036,36.0203,96,0,32.08207,0,198,Houston,Spring
02-02-2024,1036,34.43196,19,1,33.94596,0,286,Houston,Winter
03-02-2024,1036,36.61163,80,0,32.54299,0,464,Houston,Spring
01-08-2024,1036,37.58059,83,0,34.34425,0,399,Houston,Summer
02-08-2024,1036,36.5496,65,1,31.21997,0,111,Houston,Spring
03-08-2024,1036,35.25946,44,1,38.34638,0,238,Houston,Summer
04-08-2024,1036,34.26502,26,1,40.36321,0,82,Houston,Spring
05-08-2024,1036,34.49112,72,0,31.06983,0,387,Phoenix,Winter
06-08-2024,1036,35.30385,98,0,31.10102,1,428,Phoenix,Summer
01-09-2024,1036,34.82557,64,1,38.11086,0,373,Phoenix,Spring
02-09-2024,1036,36.38482,21,0,38.34049,0,324,Phoenix,Summer
03-09-2024,1036,37.87617,11,0,37.44715,0,175,Phoenix,Winter
04-09-2024,1036,34.58274,98,0,39.11306,1,253,Phoenix,Fall
05-09-2024,1036,36.52241,75,0,39.7853,1,144,Phoenix,Winter
06-09-2024,1036,37.28139,83,0,40.07789,0,367,Phoenix,Winter
01-12-2024,1036,35.53534,99,1,40.41603,1,378,Phoenix,Spring
02-12-2024,1036,37.28193,58,0,37.05291,0,455,Phoenix,Summer
01-01-2024,1037,47.51121,71,0,48.07909,0,343,New York,Summer
02-01-2024,1037,45.95738,69,1,45.80621,1,273,New York,Fall
03-01-2024,1037,45.66386,94,0,45.03404,0,357,New York,Fall
04-01-2024,1037,47.08298,76,0,48.6794,0,58,New York,Fall
05-01-2024,1037,45.55864,81,0,47.02724,0,55,New York,Fall
01-02-2024,1037,47.84191,28,0,49.47414,0,107,New York,Summer
02-02-2024,1037,48.98494,31,0,48.90349,0,55,New York,Fall
03-02-2024,1037,45.43846,11,1,51.2643,0,98,New York,Winter
04-02-2024,1037,48.15865,43,1,43.23384,0,114,New York,Fall
05-02-2024,1037,47.59925,69,0,46.37214,0,88,New York,Winter
01-01-2024,1037,46.27654,81,0,49.30703,0,50,Los Angeles,Spring
02-01-2024,1037,47.28017,61,0,50.44444,0,186,Los Angeles,Summer
03-01-2024,1037,46.53737,85,0,43.35556,0,343,Los Angeles,Fall
04-01-2024,1037,47.15233,35,1,48.07406,0,413,Los Angeles,Summer
05-01-2024,1037,46.96411,42,0,46.31227,1,116,Los Angeles,Summer
06-01-2024,1037,45.22256,87,0,46.89067,0,67,Los Angeles,Spring
07-01-2024,1037,48.86062,10,0,45.60658,1,349,Los Angeles,Winter
08-01-2024,1037,46.00043,91,1,43.68452,0,107,Los Angeles,Fall
09-01-2024,1037,48.93619,51,0,46.1261,0,321,Los Angeles,Spring
10-01-2024,1037,48.07898,46,0,45.8626,0,75,Los Angeles,Fall
01-01-2024,1037,48.21503,40,0,50.86491,0,430,Chicago,Winter
02-01-2024,1037,45.55019,76,0,42.20426,0,276,Chicago,Winter
03-01-2024,1037,45.65804,12,1,50.49844,1,187,Chicago,Fall
04-01-2024,1037,47.65364,88,0,48.86438,0,420,Chicago,Spring
05-01-2024,1037,47.90011,58,0,47.32723,0,271,Chicago,Spring
06-01-2024,1037,45.4125,58,1,50.11291,0,93,Chicago,Fall
07-01-2024,1037,45.36488,99,0,46.4864,0,444,Chicago,Spring
08-01-2024,1037,46.52709,66,0,47.47158,0,246,Chicago,Spring
09-01-2024,1037,45.70378,92,0,50.14854,1,303,Chicago,Summer
10-01-2024,1037,48.99468,70,0,43.86784,0,95,Chicago,Summer
11-01-2024,1037,48.72891,40,0,44.53873,0,171,Houston,Fall
12-01-2024,1037,48.48902,33,0,48.63676,1,314,Houston,Summer
13-01-2024,1037,45.40125,95,0,43.2599,1,142,Houston,Fall
14-01-2024,1037,47.47114,35,0,43.19626,0,424,Houston,Summer
15-01-2024,1037,47.04271,51,0,50.69529,0,247,Houston,Summer
16-01-2024,1037,45.38047,36,0,47.00634,1,369,Houston,Spring
17-01-2024,1037,45.20767,67,1,46.36614,0,380,Houston,Winter
18-01-2024,1037,47.68044,47,1,51.06702,0,449,Houston,Fall
19-01-2024,1037,46.41744,94,0,42.96991,0,120,Houston,Summer
20-01-2024,1037,46.84194,76,0,47.05933,0,115,Houston,Winter
21-01-2024,1037,46.65903,59,1,45.84009,0,477,Phoenix,Winter
22-01-2024,1037,47.63878,58,0,49.62176,1,488,Phoenix,Spring
23-01-2024,1037,45.48309,50,0,44.68997,1,460,Phoenix,Summer
24-01-2024,1037,46.01518,83,0,50.09877,0,374,Phoenix,Fall
25-01-2024,1037,48.36413,89,0,49.51144,0,110,Phoenix,Winter
26-01-2024,1037,48.5354,33,0,43.74067,0,105,Phoenix,Summer
27-01-2024,1037,46.86717,93,0,44.09687,0,446,Phoenix,Summer
28-01-2024,1037,46.73851,13,0,46.74363,0,288,Phoenix,Summer
29-01-2024,1037,46.6115,93,0,43.5098,0,296,Phoenix,Summer
30-01-2024,1037,46.66661,10,0,44.18543,1,354,Phoenix,Spring
31-01-2024,1038,24.25182,29,0,29.92992,0,117,New York,Summer
01-02-2024,1038,25.38831,44,0,21.38997,0,158,New York,Summer
02-02-2024,1038,27.93112,16,1,26.33325,0,462,New York,Spring
03-02-2024,1038,27.92043,64,0,22.84476,0,320,New York,Fall
01-08-2024,1038,26.32521,23,0,24.71692,0,352,New York,Winter
02-08-2024,1038,25.7631,51,0,22.79134,1,162,New York,Spring
03-08-2024,1038,24.33566,47,0,22.27103,0,76,New York,Spring
04-08-2024,1038,25.2225,13,0,23.38017,1,336,New York,Winter
05-08-2024,1038,24.27066,95,0,27.54218,0,107,New York,Summer
06-08-2024,1038,25.967,26,0,27.01197,1,329,New York,Fall
01-09-2024,1038,24.14601,89,0,30.1409,0,404,Los Angeles,Spring
02-09-2024,1038,28.00651,93,1,28.13211,1,112,Los Angeles,Summer
03-09-2024,1038,25.4569,68,0,22.72962,0,189,Los Angeles,Spring
04-09-2024,1038,27.45448,11,1,27.56473,0,483,Los Angeles,Spring
05-09-2024,1038,27.89241,43,0,29.9113,0,495,Los Angeles,Spring
06-09-2024,1038,24.43736,87,1,29.96151,0,207,Los Angeles,Fall
01-12-2024,1038,27.35588,71,0,29.26102,0,307,Los Angeles,Spring
02-12-2024,1038,27.20663,78,0,26.78409,1,282,Los Angeles,Winter
03-12-2024,1038,26.99206,98,0,24.61544,0,112,Los Angeles,Winter
04-12-2024,1038,26.03766,22,0,23.9949,1,497,Los Angeles,Spring
05-12-2024,1038,26.81488,49,0,24.92723,0,389,Chicago,Summer
06-12-2024,1038,27.15748,72,0,22.9224,1,73,Chicago,Summer
01-08-2024,1038,27.16629,44,1,25.30194,0,177,Chicago,Fall
02-08-2024,1038,27.06111,69,0,24.46048,0,167,Chicago,Winter
03-08-2024,1038,24.26992,68,0,29.47115,0,84,Chicago,Fall
04-08-2024,1038,25.58798,60,0,27.86343,1,177,Chicago,Spring
05-08-2024,1038,25.2204,71,0,28.13808,0,289,Chicago,Fall
06-08-2024,1038,27.79121,86,0,28.13192,1,408,Chicago,Spring
07-08-2024,1038,27.83682,94,0,30.78765,0,67,Chicago,Summer
08-08-2024,1038,26.47261,74,0,24.14605,1,449,Chicago,Spring
09-08-2024,1038,24.68223,48,1,23.75173,0,105,Houston,Winter
10-08-2024,1038,25.96379,48,0,23.70635,0,176,Houston,Winter
11-08-2024,1038,24.38895,79,1,30.52631,1,110,Houston,Spring
12-08-2024,1038,24.42196,18,0,25.43178,1,406,Houston,Winter
